Date,Index
2022-06-12,-0.2916666666666667
2022-06-13,-0.2916666666666667
2022-06-14,-0.18333333333333332
2022-06-15,-0.16666666666666666
2022-06-16,-0.15
2022-06-17,-0.15833333333333333
2022-06-18,-0.125
2022-06-19,-0.11666666666666667
2022-06-20,-0.1
2022-06-21,-0.075
2022-06-22,-0.08333333333333333
2022-06-23,-0.09166666666666666
2022-06-24,-0.075
2022-06-25,-0.058333333333333334
2022-06-26,-0.06611570247933884
2022-06-27,-0.049586776859504134
2022-06-28,-0.049586776859504134
2022-06-29,-0.008264462809917356
2022-06-30,0.0
2022-07-01,-0.00819672131147541
2022-07-02,0.0
2022-07-03,-0.02459016393442623
2022-07-04,-0.040983606557377046
2022-07-05,-0.02459016393442623
2022-07-06,-0.02459016393442623
2022-07-07,-0.00819672131147541
2022-07-08,0.008130081300813009
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.016
2022-07-13,0.016
2022-07-14,0.016
2022-07-15,-0.016
2022-07-16,-0.016
2022-07-17,-0.008
2022-07-18,-0.016
2022-07-19,-0.072
2022-07-20,-0.096
2022-07-21,-0.096
2022-07-22,-0.136
2022-07-23,-0.152
2022-07-24,-0.14960629921259844
2022-07-25,-0.14960629921259844
2022-07-26,-0.1889763779527559
2022-07-27,-0.13385826771653545
2022-07-28,-0.15748031496062992
2022-07-29,-0.14960629921259844
2022-07-30,-0.12598425196850394
2022-07-31,-0.171875
2022-08-01,-0.1953125
2022-08-02,-0.21875
2022-08-03,-0.24806201550387597
2022-08-04,-0.24806201550387597
2022-08-05,-0.24806201550387597
2022-08-06,-0.2692307692307692
2022-08-07,-0.3076923076923077
2022-08-08,-0.2846153846153846
2022-08-09,-0.3
2022-08-10,-0.27692307692307694
2022-08-11,-0.2923076923076923
2022-08-12,-0.29770992366412213
2022-08-13,-0.33587786259541985
2022-08-14,-0.35877862595419846
2022-08-15,-0.3893129770992366
2022-08-16,-0.3969465648854962
2022-08-17,-0.37404580152671757
2022-08-18,-0.35877862595419846
2022-08-19,-0.3053435114503817
2022-08-20,-0.2748091603053435
2022-08-21,-0.2900763358778626
2022-08-22,-0.2595419847328244
2022-08-23,-0.2366412213740458
2022-08-24,-0.22900763358778625
2022-08-25,-0.183206106870229
2022-08-26,-0.20610687022900764
2022-08-27,-0.20610687022900764
2022-08-28,-0.18181818181818182
2022-08-29,-0.20454545454545456
2022-08-30,-0.20454545454545456
2022-08-31,-0.17424242424242425
2022-09-01,-0.17424242424242425
2022-09-02,-0.17424242424242425
2022-09-03,-0.15151515151515152
2022-09-04,-0.15151515151515152
2022-09-05,-0.16666666666666666
2022-09-06,-0.1590909090909091
2022-09-07,-0.1590909090909091
2022-09-08,-0.14393939393939395
2022-09-09,-0.18181818181818182
2022-09-10,-0.1590909090909091
2022-09-11,-0.19696969696969696
2022-09-12,-0.19548872180451127
2022-09-13,-0.18796992481203006
2022-09-14,-0.20300751879699247
2022-09-15,-0.1865671641791045
2022-09-16,-0.15671641791044777
2022-09-17,-0.17777777777777778
2022-09-18,-0.15555555555555556
2022-09-19,-0.14814814814814814
2022-09-20,-0.16296296296296298
2022-09-21,-0.1111111111111111
2022-09-22,-0.11851851851851852
2022-09-23,-0.11851851851851852
2022-09-24,-0.11851851851851852
2022-09-25,-0.1111111111111111
2022-09-26,-0.0962962962962963
2022-09-27,-0.09558823529411764
2022-09-28,-0.12408759124087591
2022-09-29,-0.13138686131386862
2022-09-30,-0.12949640287769784
2022-10-01,-0.1366906474820144
2022-10-02,-0.14388489208633093
2022-10-03,-0.15827338129496402
2022-10-04,-0.17266187050359713
2022-10-05,-0.17266187050359713
2022-10-06,-0.1773049645390071
2022-10-07,-0.1888111888111888
2022-10-08,-0.20279720279720279
2022-10-09,-0.18181818181818182
2022-10-10,-0.16783216783216784
2022-10-11,-0.16783216783216784
2022-10-12,-0.16783216783216784
2022-10-13,-0.14685314685314685
2022-10-14,-0.16783216783216784
2022-10-15,-0.17482517482517482
2022-10-16,-0.16783216783216784
2022-10-17,-0.17482517482517482
2022-10-18,-0.17482517482517482
2022-10-19,-0.16783216783216784
2022-10-20,-0.17482517482517482
2022-10-21,-0.20279720279720279
2022-10-22,-0.2152777777777778
2022-10-23,-0.24305555555555555
2022-10-24,-0.22916666666666666
2022-10-25,-0.2152777777777778
2022-10-26,-0.19444444444444445
2022-10-27,-0.20833333333333334
2022-10-28,-0.20833333333333334
2022-10-29,-0.22916666666666666
2022-10-30,-0.22916666666666666
2022-10-31,-0.22916666666666666
2022-11-01,-0.2206896551724138
2022-11-02,-0.23972602739726026
2022-11-03,-0.22602739726027396
2022-11-04,-0.2328767123287671
2022-11-05,-0.2653061224489796
2022-11-06,-0.2585034013605442
2022-11-07,-0.23648648648648649
2022-11-08,-0.19594594594594594
2022-11-09,-0.1610738255033557
2022-11-10,-0.0728476821192053
2022-11-11,-0.06622516556291391
2022-11-12,-0.046357615894039736
2022-11-13,-0.019736842105263157
2022-11-14,0.013157894736842105
2022-11-15,0.039473684210526314
2022-11-16,0.05263157894736842
2022-11-17,0.06578947368421052
2022-11-18,0.07236842105263158
2022-11-19,0.07236842105263158
2022-11-20,0.07236842105263158
2022-11-21,0.07236842105263158
2022-11-22,0.07236842105263158
2022-11-23,0.06578947368421052
2022-11-24,0.045454545454545456
2022-11-25,0.07741935483870968
2022-11-26,0.07096774193548387
2022-11-27,0.06451612903225806
2022-11-28,0.08387096774193549
2022-11-29,0.07051282051282051
2022-11-30,0.05732484076433121
2022-12-01,0.050955414012738856
2022-12-02,0.03821656050955414
2022-12-03,0.044585987261146494
2022-12-04,0.050955414012738856
2022-12-05,0.08280254777070063
2022-12-06,0.06369426751592357
2022-12-07,0.10191082802547771
2022-12-08,0.10828025477707007
2022-12-09,0.12738853503184713
2022-12-10,0.14012738853503184
2022-12-11,0.12738853503184713
2022-12-12,0.1337579617834395
2022-12-13,0.12738853503184713
2022-12-14,0.1464968152866242
2022-12-15,0.16560509554140126
2022-12-16,0.18471337579617833
2022-12-17,0.22929936305732485
2022-12-18,0.24203821656050956
2022-12-19,0.267515923566879
2022-12-20,0.2802547770700637
2022-12-21,0.28662420382165604
2022-12-22,0.31645569620253167
2022-12-23,0.31645569620253167
2022-12-24,0.310126582278481
2022-12-25,0.3227848101265823
2022-12-26,0.33544303797468356
2022-12-27,0.35443037974683544
2022-12-28,0.36075949367088606
2022-12-29,0.37341772151898733
2022-12-30,0.379746835443038
2022-12-31,0.4240506329113924
2023-01-01,0.4267515923566879
2023-01-02,0.4430379746835443
2023-01-03,0.4240506329113924
2023-01-04,0.4240506329113924
2023-01-05,0.4050632911392405
2023-01-06,0.41139240506329117
2023-01-07,0.4177215189873418
2023-01-08,0.43037974683544306
2023-01-09,0.41509433962264153
2023-01-10,0.4088050314465409
2023-01-11,0.44025157232704404
2023-01-12,0.4375
2023-01-13,0.4125
2023-01-14,0.3875
2023-01-15,0.32919254658385094
2023-01-16,0.33540372670807456
2023-01-17,0.33540372670807456
2023-01-18,0.32298136645962733
2023-01-19,0.3148148148148148
2023-01-20,0.2962962962962963
2023-01-21,0.3148148148148148
2023-01-22,0.30246913580246915
2023-01-23,0.2777777777777778
2023-01-24,0.25308641975308643
2023-01-25,0.24691358024691357
2023-01-26,0.22839506172839505
2023-01-27,0.19135802469135801
2023-01-28,0.16049382716049382
2023-01-29,0.19135802469135801
2023-01-30,0.18518518518518517
2023-01-31,0.17901234567901234
2023-02-01,0.1419753086419753
2023-02-02,0.09876543209876543
2023-02-03,0.09876543209876543
2023-02-04,0.08641975308641975
2023-02-05,0.04938271604938271
2023-02-06,0.043209876543209874
2023-02-07,0.012345679012345678
2023-02-08,-0.018518518518518517
2023-02-09,-0.030864197530864196
2023-02-10,-0.012269938650306749
2023-02-11,-0.006134969325153374
2023-02-12,-0.006134969325153374
2023-02-13,0.012269938650306749
2023-02-14,0.0
2023-02-15,-0.006097560975609756
2023-02-16,-0.03048780487804878
2023-02-17,-0.036585365853658534
2023-02-18,-0.06707317073170732
2023-02-19,-0.10365853658536585
2023-02-20,-0.11585365853658537
2023-02-21,-0.11585365853658537
2023-02-22,-0.1402439024390244
2023-02-23,-0.17682926829268292
2023-02-24,-0.18292682926829268
2023-02-25,-0.15853658536585366
2023-02-26,-0.16463414634146342
2023-02-27,-0.15853658536585366
2023-02-28,-0.16463414634146342
2023-03-01,-0.16463414634146342
2023-03-02,-0.14634146341463414
2023-03-03,-0.13414634146341464
2023-03-04,-0.12804878048780488
2023-03-05,-0.10303030303030303
2023-03-06,-0.05454545454545454
2023-03-07,-0.05454545454545454
2023-03-08,-0.024242424242424242
2023-03-09,-0.012121212121212121
2023-03-10,0.0
2023-03-11,0.018072289156626505
2023-03-12,0.006024096385542169
2023-03-13,0.0
2023-03-14,0.018072289156626505
2023-03-15,0.006024096385542169
2023-03-16,0.0
2023-03-17,-0.012048192771084338
2023-03-18,-0.030120481927710843
2023-03-19,-0.030120481927710843
2023-03-20,-0.06547619047619048
2023-03-21,-0.07692307692307693
2023-03-22,-0.08284023668639054
2023-03-23,-0.08284023668639054
2023-03-24,-0.07692307692307693
2023-03-25,-0.05917159763313609
2023-03-26,-0.03550295857988166
2023-03-27,-0.047337278106508875
2023-03-28,-0.047337278106508875
2023-03-29,-0.05325443786982249
2023-03-30,-0.047337278106508875
2023-03-31,-0.07100591715976332
2023-04-01,-0.07100591715976332
2023-04-02,-0.07100591715976332
2023-04-03,-0.11242603550295859
2023-04-04,-0.09467455621301775
2023-04-05,-0.08284023668639054
2023-04-06,-0.13609467455621302
2023-04-07,-0.16568047337278108
2023-04-08,-0.15976331360946747
2023-04-09,-0.16568047337278108
2023-04-10,-0.1893491124260355
2023-04-11,-0.20710059171597633
2023-04-12,-0.21301775147928995
2023-04-13,-0.23076923076923078
2023-04-14,-0.24260355029585798
2023-04-15,-0.23668639053254437
2023-04-16,-0.23668639053254437
2023-04-17,-0.2603550295857988
2023-04-18,-0.2485207100591716
2023-04-19,-0.25443786982248523
2023-04-20,-0.21893491124260356
2023-04-21,-0.23076923076923078
2023-04-22,-0.22485207100591717
2023-04-23,-0.22485207100591717
2023-04-24,-0.21893491124260356
2023-04-25,-0.21301775147928995
2023-04-26,-0.23076923076923078
2023-04-27,-0.22485207100591717
2023-04-28,-0.23076923076923078
2023-04-29,-0.21893491124260356
2023-04-30,-0.21764705882352942
2023-05-01,-0.21176470588235294
2023-05-02,-0.21764705882352942
2023-05-03,-0.2
2023-05-04,-0.21764705882352942
2023-05-05,-0.2411764705882353
2023-05-06,-0.23529411764705882
2023-05-07,-0.22941176470588234
2023-05-08,-0.18823529411764706
2023-05-09,-0.1411764705882353
2023-05-10,-0.10588235294117647
2023-05-11,-0.09411764705882353
2023-05-12,-0.07647058823529412
2023-05-13,-0.06470588235294118
2023-05-14,-0.06470588235294118
2023-05-15,-0.058823529411764705
2023-05-16,-0.07058823529411765
2023-05-17,-0.07647058823529412
2023-05-18,-0.052941176470588235
2023-05-19,-0.03529411764705882
2023-05-20,-0.058823529411764705
2023-05-21,-0.052941176470588235
2023-05-22,-0.023529411764705882
2023-05-23,-0.011764705882352941
2023-05-24,-0.029411764705882353
2023-05-25,-0.041176470588235294
2023-05-26,-0.052941176470588235
2023-05-27,-0.03508771929824561
2023-05-28,-0.03508771929824561
2023-05-29,-0.04678362573099415
2023-05-30,-0.04093567251461988
2023-05-31,-0.029239766081871343
2023-06-01,-0.03508771929824561
2023-06-02,-0.04678362573099415
2023-06-03,-0.04678362573099415
2023-06-04,-0.05263157894736842
2023-06-05,-0.04678362573099415
2023-06-06,-0.07017543859649122
2023-06-07,-0.05263157894736842
2023-06-08,-0.023391812865497075
2023-06-09,-0.04678362573099415
2023-06-10,0.029239766081871343
2023-06-11,0.07602339181286549
2023-06-12,0.08771929824561403
2023-06-13,0.11695906432748537
2023-06-14,0.1286549707602339
2023-06-15,0.12280701754385964
2023-06-16,0.11695906432748537
2023-06-17,0.14035087719298245
2023-06-18,0.14619883040935672
2023-06-19,0.15789473684210525
2023-06-20,0.15204678362573099
2023-06-21,0.13372093023255813
2023-06-22,0.13372093023255813
2023-06-23,0.14534883720930233
2023-06-24,0.14534883720930233
2023-06-25,0.1744186046511628
2023-06-26,0.1744186046511628
2023-06-27,0.1511627906976744
2023-06-28,0.13953488372093023
2023-06-29,0.1686046511627907
2023-06-30,0.16279069767441862
2023-07-01,0.16279069767441862
2023-07-02,0.1511627906976744
2023-07-03,0.14534883720930233
2023-07-04,0.14534883720930233
2023-07-05,0.12209302325581395
2023-07-06,0.12209302325581395
2023-07-07,0.11627906976744186
2023-07-08,0.11046511627906977
2023-07-09,0.09883720930232558
2023-07-10,0.11046511627906977
2023-07-11,0.12790697674418605
2023-07-12,0.1511627906976744
2023-07-13,0.14534883720930233
2023-07-14,0.11046511627906977
2023-07-15,0.11046511627906977
2023-07-16,0.11046511627906977
2023-07-17,0.11046511627906977
2023-07-18,0.10465116279069768
2023-07-19,0.11046511627906977
2023-07-20,0.13953488372093023
2023-07-21,0.13953488372093023
2023-07-22,0.12790697674418605
2023-07-23,0.12209302325581395
2023-07-24,0.11627906976744186
2023-07-25,0.12209302325581395
2023-07-26,0.12790697674418605
2023-07-27,0.12209302325581395
2023-07-28,0.13372093023255813
2023-07-29,0.14534883720930233
2023-07-30,0.14534883720930233
2023-07-31,0.11627906976744186
2023-08-01,0.11627906976744186
2023-08-02,0.11046511627906977
2023-08-03,0.11627906976744186
2023-08-04,0.10465116279069768
2023-08-05,0.10465116279069768
2023-08-06,0.13372093023255813
2023-08-07,0.12790697674418605
2023-08-08,0.11046511627906977
2023-08-09,0.09883720930232558
2023-08-10,0.0872093023255814
2023-08-11,0.10465116279069768
2023-08-12,0.11046511627906977
2023-08-13,0.10465116279069768
2023-08-14,0.10465116279069768
2023-08-15,0.11627906976744186
2023-08-16,0.11560693641618497
2023-08-17,0.1676300578034682
2023-08-18,0.1907514450867052
2023-08-19,0.19653179190751446
2023-08-20,0.1907514450867052
2023-08-21,0.20809248554913296
2023-08-22,0.20809248554913296
2023-08-23,0.23121387283236994
2023-08-24,0.23121387283236994
2023-08-25,0.23121387283236994
2023-08-26,0.2254335260115607
2023-08-27,0.23699421965317918
2023-08-28,0.23699421965317918
2023-08-29,0.2543352601156069
2023-08-30,0.27167630057803466
2023-08-31,0.28901734104046245
2023-09-01,0.2774566473988439
2023-09-02,0.2947976878612717
2023-09-03,0.30057803468208094
2023-09-04,0.3063583815028902
2023-09-05,0.2947976878612717
2023-09-06,0.3063583815028902
2023-09-07,0.3179190751445087
2023-09-08,0.3352601156069364
2023-09-09,0.3236994219653179
2023-09-10,0.3236994219653179
2023-09-11,0.3352601156069364
2023-09-12,0.35260115606936415
2023-09-13,0.3583815028901734
2023-09-14,0.35260115606936415
2023-09-15,0.34104046242774566
2023-09-16,0.35260115606936415
2023-09-17,0.3699421965317919
2023-09-18,0.36627906976744184
2023-09-19,0.36046511627906974
2023-09-20,0.3488372093023256
2023-09-21,0.3815028901734104
2023-09-22,0.39080459770114945
2023-09-23,0.40229885057471265
2023-09-24,0.40804597701149425
2023-09-25,0.40804597701149425
2023-09-26,0.41379310344827586
2023-09-27,0.41954022988505746
2023-09-28,0.4367816091954023
2023-09-29,0.42857142857142855
2023-09-30,0.4514285714285714
2023-10-01,0.42857142857142855
2023-10-02,0.44
2023-10-03,0.42857142857142855
2023-10-04,0.4342857142857143
2023-10-05,0.44
2023-10-06,0.45454545454545453
2023-10-07,0.4689265536723164
2023-10-08,0.4576271186440678
2023-10-09,0.4858757062146893
2023-10-10,0.4915254237288136
2023-10-11,0.5141242937853108
2023-10-12,0.5393258426966292
2023-10-13,0.5561797752808989
2023-10-14,0.5730337078651685
2023-10-15,0.5921787709497207
2023-10-16,0.6145251396648045
2023-10-17,0.6033519553072626
2023-10-18,0.6033519553072626
2023-10-19,0.5977653631284916
2023-10-20,0.6033519553072626
2023-10-21,0.6033519553072626
2023-10-22,0.5977653631284916
2023-10-23,0.553072625698324
2023-10-24,0.5865921787709497
2023-10-25,0.5865921787709497
2023-10-26,0.5977653631284916
2023-10-27,0.5944444444444444
2023-10-28,0.6
2023-10-29,0.6187845303867403
2023-10-30,0.6077348066298343
2023-10-31,0.5888888888888889
2023-11-01,0.5777777777777777
2023-11-02,0.5888888888888889
2023-11-03,0.5944444444444444
2023-11-04,0.6
2023-11-05,0.5777777777777777
2023-11-06,0.5580110497237569
2023-11-07,0.569060773480663
2023-11-08,0.5303867403314917
2023-11-09,0.5027624309392266
2023-11-10,0.47513812154696133
2023-11-11,0.46408839779005523
2023-11-12,0.44751381215469616
2023-11-13,0.4530386740331492
2023-11-14,0.4198895027624309
2023-11-15,0.430939226519337
2023-11-16,0.4198895027624309
2023-11-17,0.4143646408839779
2023-11-18,0.4530386740331492
2023-11-19,0.42857142857142855
2023-11-20,0.41208791208791207
2023-11-21,0.4230769230769231
2023-11-22,0.42857142857142855
2023-11-23,0.4340659340659341
2023-11-24,0.41208791208791207
2023-11-25,0.38461538461538464
2023-11-26,0.3516483516483517
2023-11-27,0.34615384615384615
2023-11-28,0.3241758241758242
2023-11-29,0.31868131868131866
2023-11-30,0.3076923076923077
2023-12-01,0.31868131868131866
2023-12-02,0.32967032967032966
2023-12-03,0.32967032967032966
2023-12-04,0.3076923076923077
2023-12-05,0.2967032967032967
2023-12-06,0.27472527472527475
2023-12-07,0.2802197802197802
2023-12-08,0.2896174863387978
2023-12-09,0.25136612021857924
2023-12-10,0.25136612021857924
2023-12-11,0.20765027322404372
2023-12-12,0.22282608695652173
2023-12-13,0.21621621621621623
2023-12-14,0.22702702702702704
2023-12-15,0.23655913978494625
2023-12-16,0.1935483870967742
2023-12-17,0.20430107526881722
2023-12-18,0.20967741935483872
2023-12-19,0.1925133689839572
2023-12-20,0.18181818181818182
2023-12-21,0.17553191489361702
2023-12-22,0.12234042553191489
2023-12-23,0.11170212765957446
2023-12-24,0.10638297872340426
2023-12-25,0.07446808510638298
2023-12-26,0.031914893617021274
2023-12-27,0.047872340425531915
2023-12-28,0.026595744680851064
2023-12-29,-0.015873015873015872
2023-12-30,0.005291005291005291
2023-12-31,0.026455026455026454
2024-01-01,0.0
2024-01-02,-0.010471204188481676
2024-01-03,-0.020942408376963352
2024-01-04,-0.031413612565445025
2024-01-05,-0.03664921465968586
2024-01-06,-0.02617801047120419
2024-01-07,-0.020942408376963352
2024-01-08,-0.010471204188481676
2024-01-09,-0.031413612565445025
2024-01-10,-0.031413612565445025
2024-01-11,-0.06282722513089005
2024-01-12,-0.05235602094240838
2024-01-13,-0.05235602094240838
2024-01-14,-0.041666666666666664
2024-01-15,-0.020833333333333332
2024-01-16,-0.005208333333333333
2024-01-17,-0.005208333333333333
2024-01-18,0.010416666666666666
2024-01-19,0.015625
2024-01-20,0.010416666666666666
2024-01-21,0.0
2024-01-22,0.03125
2024-01-23,0.07772020725388601
2024-01-24,0.10880829015544041
2024-01-25,0.11398963730569948
2024-01-26,0.07772020725388601
2024-01-27,0.09326424870466321
2024-01-28,0.08762886597938144
2024-01-29,0.11855670103092783
2024-01-30,0.1282051282051282
2024-01-31,0.1282051282051282
2024-02-01,0.12244897959183673
2024-02-02,0.1326530612244898
2024-02-03,0.16326530612244897
2024-02-04,0.1683673469387755
2024-02-05,0.17766497461928935
2024-02-06,0.17766497461928935
2024-02-07,0.13636363636363635
2024-02-08,0.15151515151515152
2024-02-09,0.13131313131313133
2024-02-10,0.135678391959799
2024-02-11,0.1457286432160804
2024-02-12,0.125
2024-02-13,0.12
2024-02-14,0.125
2024-02-15,0.12
2024-02-16,0.105
2024-02-17,0.0945273631840796
2024-02-18,0.0784313725490196
2024-02-19,0.06862745098039216
2024-02-20,0.03902439024390244
2024-02-21,0.03902439024390244
2024-02-22,0.024390243902439025
2024-02-23,0.03902439024390244
2024-02-24,0.024390243902439025
2024-02-25,-0.01951219512195122
2024-02-26,-0.05339805825242718
2024-02-27,-0.06796116504854369
2024-02-28,-0.07246376811594203
2024-02-29,-0.06280193236714976
2024-03-01,-0.0966183574879227
2024-03-02,-0.13043478260869565
2024-03-03,-0.1642512077294686
2024-03-04,-0.20192307692307693
2024-03-05,-0.20574162679425836
2024-03-06,-0.19138755980861244
2024-03-07,-0.24285714285714285
2024-03-08,-0.3
2024-03-09,-0.34285714285714286
2024-03-10,-0.37142857142857144
2024-03-11,-0.3915094339622642
2024-03-12,-0.419811320754717
2024-03-13,-0.419811320754717
2024-03-14,-0.4669811320754717
2024-03-15,-0.47417840375586856
2024-03-16,-0.4835680751173709
2024-03-17,-0.5023474178403756
2024-03-18,-0.514018691588785
2024-03-19,-0.49767441860465117
2024-03-20,-0.5116279069767442
2024-03-21,-0.5162790697674419
2024-03-22,-0.5255813953488372
2024-03-23,-0.5488372093023256
2024-03-24,-0.5740740740740741
2024-03-25,-0.5879629629629629
2024-03-26,-0.6018518518518519
2024-03-27,-0.5972222222222222
2024-03-28,-0.5944700460829493
2024-03-29,-0.6055045871559633
2024-03-30,-0.5963302752293578
2024-03-31,-0.6009174311926605
2024-04-01,-0.6055045871559633
2024-04-02,-0.6146788990825688
2024-04-03,-0.6284403669724771
2024-04-04,-0.6605504587155964
2024-04-05,-0.6559633027522935
2024-04-06,-0.6605504587155964
2024-04-07,-0.6529680365296804
2024-04-08,-0.6529680365296804
2024-04-09,-0.6621004566210046
2024-04-10,-0.6438356164383562
2024-04-11,-0.6261261261261262
2024-04-12,-0.6126126126126126
2024-04-13,-0.5405405405405406
2024-04-14,-0.49327354260089684
2024-04-15,-0.4798206278026906
2024-04-16,-0.4642857142857143
2024-04-17,-0.45982142857142855
2024-04-18,-0.44642857142857145
2024-04-19,-0.44642857142857145
2024-04-20,-0.44642857142857145
2024-04-21,-0.45089285714285715
2024-04-22,-0.45535714285714285
2024-04-23,-0.4533333333333333
2024-04-24,-0.43555555555555553
2024-04-25,-0.4222222222222222
2024-04-26,-0.41333333333333333
2024-04-27,-0.41333333333333333
2024-04-28,-0.4
2024-04-29,-0.38222222222222224
2024-04-30,-0.37610619469026546
2024-05-01,-0.3744493392070485
2024-05-02,-0.3744493392070485
2024-05-03,-0.39035087719298245
2024-05-04,-0.39035087719298245
2024-05-05,-0.40350877192982454
2024-05-06,-0.3991228070175439
2024-05-07,-0.39737991266375544
2024-05-08,-0.388646288209607
2024-05-09,-0.3930131004366812
2024-05-10,-0.3930131004366812
2024-05-11,-0.40611353711790393
2024-05-12,-0.40869565217391307
2024-05-13,-0.39565217391304347
2024-05-14,-0.39565217391304347
2024-05-15,-0.3739130434782609
2024-05-16,-0.37662337662337664
2024-05-17,-0.37662337662337664
2024-05-18,-0.4069264069264069
2024-05-19,-0.41379310344827586
2024-05-20,-0.41201716738197425
2024-05-21,-0.44635193133047213
2024-05-22,-0.463519313304721
2024-05-23,-0.452991452991453
2024-05-24,-0.4658119658119658
2024-05-25,-0.5128205128205128
2024-05-26,-0.5042735042735043
2024-05-27,-0.5042735042735043
2024-05-28,-0.5256410256410257
2024-05-29,-0.5256410256410257
2024-05-30,-0.5427350427350427
2024-05-31,-0.5404255319148936
2024-06-01,-0.5338983050847458
2024-06-02,-0.5527426160337553
2024-06-03,-0.5690376569037657
2024-06-04,-0.602510460251046
2024-06-05,-0.602510460251046
2024-06-06,-0.606694560669456
2024-06-07,-0.5899581589958159
2024-06-08,-0.5648535564853556
2024-06-09,-0.5439330543933054
2024-06-10,-0.5564853556485355
2024-06-11,-0.5375
2024-06-12,-0.5228215767634855
2024-06-13,-0.4979253112033195
2024-06-14,-0.4854771784232365
2024-06-15,-0.47717842323651455
2024-06-16,-0.44398340248962653
2024-06-17,-0.43983402489626555
2024-06-18,-0.42323651452282157
2024-06-19,-0.4090909090909091
2024-06-20,-0.3925619834710744
2024-06-21,-0.35655737704918034
2024-06-22,-0.3483606557377049
2024-06-23,-0.34285714285714286
2024-06-24,-0.3346938775510204
2024-06-25,-0.32793522267206476
2024-06-26,-0.3360323886639676
2024-06-27,-0.3413654618473896
2024-06-28,-0.3413654618473896
2024-06-29,-0.3293172690763052
2024-06-30,-0.324
2024-07-01,-0.328
2024-07-02,-0.32270916334661354
2024-07-03,-0.3055555555555556
2024-07-04,-0.308300395256917
2024-07-05,-0.26877470355731226
2024-07-06,-0.24110671936758893
2024-07-07,-0.21739130434782608
2024-07-08,-0.20553359683794467
2024-07-09,-0.20553359683794467
2024-07-10,-0.1857707509881423
2024-07-11,-0.2125984251968504
2024-07-12,-0.21653543307086615
2024-07-13,-0.2047244094488189
2024-07-14,-0.1889763779527559
2024-07-15,-0.20078740157480315
2024-07-16,-0.23622047244094488
2024-07-17,-0.23137254901960785
2024-07-18,-0.25098039215686274
2024-07-19,-0.26666666666666666
2024-07-20,-0.30196078431372547
2024-07-21,-0.3125
2024-07-22,-0.328125
2024-07-23,-0.3125
2024-07-24,-0.30078125
2024-07-25,-0.29961089494163423
2024-07-26,-0.29571984435797666
2024-07-27,-0.29961089494163423
2024-07-28,-0.2751937984496124
2024-07-29,-0.27906976744186046
2024-07-30,-0.2713178294573643
2024-07-31,-0.26356589147286824
2024-08-01,-0.2471042471042471
2024-08-02,-0.24324324324324326
2024-08-03,-0.21923076923076923
2024-08-04,-0.16923076923076924
2024-08-05,-0.13076923076923078
2024-08-06,-0.1
2024-08-07,-0.10384615384615385
2024-08-08,-0.08846153846153847
2024-08-09,-0.06538461538461539
2024-08-10,-0.046153846153846156
2024-08-11,-0.04597701149425287
2024-08-12,-0.04597701149425287
2024-08-13,-0.0421455938697318
2024-08-14,-0.02681992337164751
2024-08-15,-0.01893939393939394
2024-08-16,-0.030303030303030304
2024-08-17,-0.022556390977443608
2024-08-18,-0.03007518796992481
2024-08-19,-0.018726591760299626
2024-08-20,-0.0149812734082397
2024-08-21,-0.014925373134328358
2024-08-22,-0.033582089552238806
2024-08-23,-0.055970149253731345
2024-08-24,-0.048327137546468404
2024-08-25,-0.06296296296296296
2024-08-26,-0.05555555555555555
2024-08-27,-0.07407407407407407
2024-08-28,-0.06666666666666667
2024-08-29,-0.040740740740740744
2024-08-30,-0.018518518518518517
2024-08-31,-0.01845018450184502
2024-09-01,0.01838235294117647
2024-09-02,0.04044117647058824
2024-09-03,0.04779411764705882
2024-09-04,0.0625
2024-09-05,0.09926470588235294
2024-09-06,0.10661764705882353
2024-09-07,0.13970588235294118
2024-09-08,0.125
2024-09-09,0.1323529411764706
2024-09-10,0.14338235294117646
2024-09-11,0.13970588235294118
2024-09-12,0.15384615384615385
2024-09-13,0.14652014652014653
2024-09-14,0.15018315018315018
2024-09-15,0.13553113553113552
2024-09-16,0.13186813186813187
2024-09-17,0.14963503649635038
2024-09-18,0.16423357664233576
2024-09-19,0.14233576642335766
2024-09-20,0.13138686131386862
2024-09-21,0.09124087591240876
2024-09-22,0.08394160583941605
2024-09-23,0.072992700729927
2024-09-24,0.02909090909090909
2024-09-25,0.0
2024-09-26,-0.014545454545454545
2024-09-27,-0.02909090909090909
2024-09-28,-0.04
2024-09-29,-0.04363636363636364
2024-09-30,-0.02909090909090909
2024-10-01,-0.025454545454545455
2024-10-02,-0.01444043321299639
2024-10-03,-0.018050541516245487
2024-10-04,-0.0036101083032490976
2024-10-05,-0.0036101083032490976
2024-10-06,0.01444043321299639
2024-10-07,-0.007220216606498195
2024-10-08,-0.017985611510791366
2024-10-09,-0.014388489208633094
2024-10-10,-0.02158273381294964
2024-10-11,-0.025089605734767026
2024-10-12,-0.025
2024-10-13,-0.02857142857142857
2024-10-14,-0.017857142857142856
2024-10-15,-0.017857142857142856
2024-10-16,-0.060714285714285714
2024-10-17,-0.04642857142857143
2024-10-18,-0.025
2024-10-19,-0.03571428571428571
2024-10-20,-0.03214285714285714
2024-10-21,-0.0498220640569395
